"DIM1","Vanus","DIM3","Sugu","TIME","Vaatlusperiood","Value","Flag Codes","Flags"
"29","29","3","Naised","1967","1967",11518,,
"29","29","3","Naised","1968","1968",11125,,
"29","29","3","Naised","1969","1969",11374,,
"29","29","3","Naised","1970","1970",10333,,
"29","29","3","Naised","1971","1971",11863,,
"29","29","3","Naised","1972","1972",9488,,
"29","29","3","Naised","1973","1973",7859,,
"29","29","3","Naised","1974","1974",8199,,
"29","29","3","Naised","1975","1975",8272,,
"29","29","3","Naised","1976","1976",10332,,
"29","29","3","Naised","1977","1977",10732,,
"29","29","3","Naised","1978","1978",11422,,
"29","29","3","Naised","1979","1979",11780,,
"29","29","3","Naised","1980","1980",11091,,
"29","29","3","Naised","1981","1981",11691,,
"29","29","3","Naised","1982","1982",11747,,
"29","29","3","Naised","1983","1983",11386,,
"29","29","3","Naised","1984","1984",12154,,
"29","29","3","Naised","1985","1985",12309,,
"29","29","3","Naised","1986","1986",12007,,
"29","29","3","Naised","1987","1987",11985,,
"29","29","3","Naised","1988","1988",12252,,
"29","29","3","Naised","1989","1989",12116,,
"29","29","3","Naised","1990","1990",12308,,
"29","29","3","Naised","1991","1991",12203,,
"29","29","3","Naised","1992","1992",11337,,
"29","29","3","Naised","1993","1993",10469,,
"29","29","3","Naised","1994","1994",10107,,
"29","29","3","Naised","1995","1995",9522,,
"29","29","3","Naised","1996","1996",9045,,
"29","29","3","Naised","1997","1997",8988,,
"29","29","3","Naised","1998","1998",9172,,
"29","29","3","Naised","1999","1999",9546,,
"19","19","2","Mehed","1950","1950",7768,,
"19","19","2","Mehed","1951","1951",7672,,
"19","19","2","Mehed","1952","1952",8224,,
"19","19","2","Mehed","1953","1953",8015,,
"19","19","2","Mehed","1954","1954",8114,,
"19","19","2","Mehed","1955","1955",8896,,
"19","19","2","Mehed","1956","1956",9349,,
"19","19","2","Mehed","1957","1957",10584,,
"19","19","2","Mehed","1958","1958",10236,,
"19","19","2","Mehed","1959","1959",9324,,
"19","19","2","Mehed","1960","1960",9086,,
"19","19","2","Mehed","1961","1961",10363,,
"19","19","2","Mehed","1962","1962",8812,,
"19","19","2","Mehed","1963","1963",7522,,
"19","19","2","Mehed","1964","1964",7680,,
"19","19","2","Mehed","1965","1965",7701,,
"19","19","2","Mehed","1966","1966",9872,,
"19","19","2","Mehed","1967","1967",10081,,
"19","19","2","Mehed","1968","1968",11459,,
"19","19","2","Mehed","1969","1969",12250,,
"19","19","2","Mehed","1970","1970",11232,,
"19","19","2","Mehed","1971","1971",11922,,
"19","19","2","Mehed","1972","1972",11342,,
"19","19","2","Mehed","1973","1973",11305,,
"19","19","2","Mehed","1974","1974",11937,,
"19","19","2","Mehed","1975","1975",11972,,
"19","19","2","Mehed","1976","1976",11680,,
"19","19","2","Mehed","1977","1977",11936,,
"19","19","2","Mehed","1978","1978",12075,,
"19","19","2","Mehed","1979","1979",12537,,
"19","19","2","Mehed","1980","1980",12999,,
"19","19","2","Mehed","1981","1981",12348,,
"19","19","2","Mehed","1982","1982",12729,,
"19","19","2","Mehed","1983","1983",12232,,
"19","19","2","Mehed","1984","1984",12177,,
"19","19","2","Mehed","1985","1985",11737,,
"19","19","2","Mehed","1986","1986",11677,,
"19","19","2","Mehed","1987","1987",11520,,
"19","19","2","Mehed","1988","1988",12527,,
"19","19","2","Mehed","1989","1989",12903,,
"19","19","2","Mehed","1990","1990",11776,,
"19","19","2","Mehed","1991","1991",11248,,
"19","19","2","Mehed","1992","1992",11105,,
"19","19","2","Mehed","1993","1993",10540,,
"19","19","2","Mehed","1994","1994",10118,,
"19","19","2","Mehed","1995","1995",10054,,
"19","19","2","Mehed","1996","1996",9918,,
"19","19","2","Mehed","1997","1997",9974,,
"19","19","2","Mehed","1998","1998",9749,,
"19","19","2","Mehed","1999","1999",9926,,
"64","64","2","Mehed","1950","1950",3337,,
"64","64","2","Mehed","1951","1951",3332,,
"64","64","2","Mehed","1952","1952",3192,,
"64","64","2","Mehed","1953","1953",3492,,
"64","64","2","Mehed","1954","1954",3384,,
"64","64","2","Mehed","1955","1955",3693,,
"64","64","2","Mehed","1956","1956",3494,,
"64","64","2","Mehed","1957","1957",3445,,
"64","64","2","Mehed","1958","1958",3382,,
"64","64","2","Mehed","1959","1959",3306,,
"64","64","2","Mehed","1960","1960",3564,,
"64","64","2","Mehed","1961","1961",3747,,
"64","64","2","Mehed","1962","1962",3709,,
"64","64","2","Mehed","1963","1963",4126,,
"64","64","2","Mehed","1964","1964",4172,,
"64","64","2","Mehed","1965","1965",4402,,
"64","64","2","Mehed","1966","1966",4444,,
"64","64","2","Mehed","1967","1967",4987,,
"64","64","2","Mehed","1968","1968",4897,,
"64","64","2","Mehed","1969","1969",4858,,
"64","64","2","Mehed","1970","1970",4620,,
"64","64","2","Mehed","1971","1971",5059,,
"64","64","2","Mehed","1972","1972",4953,,
"64","64","2","Mehed","1973","1973",4718,,
"64","64","2","Mehed","1974","1974",4910,,
"64","64","2","Mehed","1975","1975",5007,,
"64","64","2","Mehed","1976","1976",5195,,
"64","64","2","Mehed","1977","1977",5156,,
"64","64","2","Mehed","1978","1978",4884,,
"64","64","2","Mehed","1979","1979",4958,,
"64","64","2","Mehed","1980","1980",4283,,
"64","64","2","Mehed","1981","1981",3412,,
"64","64","2","Mehed","1982","1982",3013,,
"64","64","2","Mehed","1983","1983",4300,,
"64","64","2","Mehed","1984","1984",3712,,
"64","64","2","Mehed","1985","1985",4007,,
"64","64","2","Mehed","1986","1986",4531,,
"64","64","2","Mehed","1987","1987",4685,,
"64","64","2","Mehed","1988","1988",5114,,
"64","64","2","Mehed","1989","1989",5190,,
"64","64","2","Mehed","1990","1990",5371,,
"64","64","2","Mehed","1991","1991",6149,,
"64","64","2","Mehed","1992","1992",7168,,
"64","64","2","Mehed","1993","1993",6838,,
"64","64","2","Mehed","1994","1994",6609,,
"64","64","2","Mehed","1995","1995",6908,,
"64","64","2","Mehed","1996","1996",6603,,
"64","64","2","Mehed","1997","1997",6571,,
"64","64","2","Mehed","1998","1998",5902,,
"64","64","2","Mehed","1999","1999",5581,,
"7","7","2","Mehed","1950","1950",7614,,
"7","7","2","Mehed","1951","1951",6763,,
"7","7","2","Mehed","1952","1952",6828,,
"7","7","2","Mehed","1953","1953",7177,,
"7","7","2","Mehed","1954","1954",8765,,
"7","7","2","Mehed","1955","1955",9042,,
"7","7","2","Mehed","1956","1956",9560,,
"7","7","2","Mehed","1957","1957",9576,,
"7","7","2","Mehed","1958","1958",9276,,
"7","7","2","Mehed","1959","1959",9619,,
"7","7","2","Mehed","1960","1960",9796,,
"7","7","2","Mehed","1961","1961",9503,,
"7","7","2","Mehed","1962","1962",9982,,
"7","7","2","Mehed","1963","1963",10091,,
"7","7","2","Mehed","1964","1964",9717,,
"7","7","2","Mehed","1965","1965",9889,,
"7","7","2","Mehed","1966","1966",10213,,
"7","7","2","Mehed","1967","1967",10492,,
"7","7","2","Mehed","1968","1968",10522,,
"7","7","2","Mehed","1969","1969",10485,,
"7","7","2","Mehed","1970","1970",10646,,
"7","7","2","Mehed","1971","1971",10177,,
"7","7","2","Mehed","1972","1972",10441,,
"7","7","2","Mehed","1973","1973",9815,,
"7","7","2","Mehed","1974","1974",9720,,
"7","7","2","Mehed","1975","1975",9561,,
"7","7","2","Mehed","1976","1976",10565,,
"7","7","2","Mehed","1977","1977",10646,,
"7","7","2","Mehed","1978","1978",11110,,
"7","7","2","Mehed","1979","1979",11342,,
"7","7","2","Mehed","1980","1980",11447,,
"7","7","2","Mehed","1981","1981",11073,,
"7","7","2","Mehed","1982","1982",11041,,
"7","7","2","Mehed","1983","1983",11268,,
"7","7","2","Mehed","1984","1984",11292,,
"7","7","2","Mehed","1985","1985",11533,,
"7","7","2","Mehed","1986","1986",11293,,
"7","7","2","Mehed","1987","1987",11449,,
"7","7","2","Mehed","1988","1988",11629,,
"7","7","2","Mehed","1989","1989",11816,,
"7","7","2","Mehed","1990","1990",11816,,
"7","7","2","Mehed","1991","1991",12263,,
"7","7","2","Mehed","1992","1992",12059,,
"7","7","2","Mehed","1993","1993",11497,,
"7","7","2","Mehed","1994","1994",11400,,
"7","7","2","Mehed","1995","1995",11692,,
"7","7","2","Mehed","1996","1996",11404,,
"7","7","2","Mehed","1997","1997",11173,,
"7","7","2","Mehed","1998","1998",10329,,
"7","7","2","Mehed","1999","1999",8947,,
"6","6","1","Mehed ja naised","1950","1950",12928,,
"6","6","1","Mehed ja naised","1951","1951",13342,,
"6","6","1","Mehed ja naised","1952","1952",13933,,
"6","6","1","Mehed ja naised","1953","1953",16965,,
"6","6","1","Mehed ja naised","1954","1954",17456,,
"6","6","1","Mehed ja naised","1955","1955",18634,,
"6","6","1","Mehed ja naised","1956","1956",18662,,
"6","6","1","Mehed ja naised","1957","1957",18038,,
"6","6","1","Mehed ja naised","1958","1958",18696,,
"6","6","1","Mehed ja naised","1959","1959",19244,,
"6","6","1","Mehed ja naised","1960","1960",18583,,
"6","6","1","Mehed ja naised","1961","1961",19478,,
"6","6","1","Mehed ja naised","1962","1962",19700,,
"6","6","1","Mehed ja naised","1963","1963",19009,,
"6","6","1","Mehed ja naised","1964","1964",19068,,
"6","6","1","Mehed ja naised","1965","1965",19679,,
"6","6","1","Mehed ja naised","1966","1966",20358,,
"6","6","1","Mehed ja naised","1967","1967",20670,,
"6","6","1","Mehed ja naised","1968","1968",20650,,
"6","6","1","Mehed ja naised","1969","1969",20493,,
"6","6","1","Mehed ja naised","1970","1970",19737,,
"6","6","1","Mehed ja naised","1971","1971",20206,,
"6","6","1","Mehed ja naised","1972","1972",19290,,
"6","6","1","Mehed ja naised","1973","1973",19125,,
"6","6","1","Mehed ja naised","1974","1974",19089,,
"6","6","1","Mehed ja naised","1975","1975",20635,,
"6","6","1","Mehed ja naised","1976","1976",20743,,
"6","6","1","Mehed ja naised","1977","1977",22038,,
"6","6","1","Mehed ja naised","1978","1978",22169,,
"6","6","1","Mehed ja naised","1979","1979",22330,,
"6","6","1","Mehed ja naised","1980","1980",21528,,
"6","6","1","Mehed ja naised","1981","1981",21903,,
"6","6","1","Mehed ja naised","1982","1982",21930,,
"6","6","1","Mehed ja naised","1983","1983",22264,,
"6","6","1","Mehed ja naised","1984","1984",22452,,
"6","6","1","Mehed ja naised","1985","1985",22111,,
"6","6","1","Mehed ja naised","1986","1986",22310,,
"6","6","1","Mehed ja naised","1987","1987",22766,,
"6","6","1","Mehed ja naised","1988","1988",23132,,
"6","6","1","Mehed ja naised","1989","1989",23319,,
"6","6","1","Mehed ja naised","1990","1990",24233,,
"6","6","1","Mehed ja naised","1991","1991",24131,,
"6","6","1","Mehed ja naised","1992","1992",23507,,
"6","6","1","Mehed ja naised","1993","1993",22701,,
"6","6","1","Mehed ja naised","1994","1994",23049,,
"6","6","1","Mehed ja naised","1995","1995",22639,,
"6","6","1","Mehed ja naised","1996","1996",21886,,
"6","6","1","Mehed ja naised","1997","1997",20129,,
"6","6","1","Mehed ja naised","1998","1998",17559,,
"6","6","1","Mehed ja naised","1999","1999",16728,,
"63","63","1","Mehed ja naised","1950","1950",9551,,
"63","63","1","Mehed ja naised","1951","1951",8833,,
"63","63","1","Mehed ja naised","1952","1952",10307,,
"63","63","1","Mehed ja naised","1953","1953",9652,,
"63","63","1","Mehed ja naised","1954","1954",10378,,
"63","63","1","Mehed ja naised","1955","1955",10064,,
"63","63","1","Mehed ja naised","1956","1956",10208,,
"63","63","1","Mehed ja naised","1957","1957",10293,,
"63","63","1","Mehed ja naised","1958","1958",9913,,
"63","63","1","Mehed ja naised","1959","1959",10830,,
"63","63","1","Mehed ja naised","1960","1960",11053,,
"63","63","1","Mehed ja naised","1961","1961",10546,,
"63","63","1","Mehed ja naised","1962","1962",11988,,
"63","63","1","Mehed ja naised","1963","1963",11799,,
"63","63","1","Mehed ja naised","1964","1964",13212,,
"63","63","1","Mehed ja naised","1965","1965",12266,,
"63","63","1","Mehed ja naised","1966","1966",13294,,
"63","63","1","Mehed ja naised","1967","1967",13240,,
"63","63","1","Mehed ja naised","1968","1968",13248,,
"63","63","1","Mehed ja naised","1969","1969",12913,,
"63","63","1","Mehed ja naised","1970","1970",13764,,
"63","63","1","Mehed ja naised","1971","1971",13724,,
"63","63","1","Mehed ja naised","1972","1972",13196,,
"63","63","1","Mehed ja naised","1973","1973",13761,,
"63","63","1","Mehed ja naised","1974","1974",14158,,
"63","63","1","Mehed ja naised","1975","1975",14039,,
"63","63","1","Mehed ja naised","1976","1976",14262,,
"63","63","1","Mehed ja naised","1977","1977",13450,,
"63","63","1","Mehed ja naised","1978","1978",13610,,
"63","63","1","Mehed ja naised","1979","1979",11497,,
"63","63","1","Mehed ja naised","1980","1980",9482,,
"63","63","1","Mehed ja naised","1981","1981",8426,,
"63","63","1","Mehed ja naised","1982","1982",11466,,
"63","63","1","Mehed ja naised","1983","1983",10353,,
"63","63","1","Mehed ja naised","1984","1984",11110,,
"63","63","1","Mehed ja naised","1985","1985",13336,,
"63","63","1","Mehed ja naised","1986","1986",14110,,
"63","63","1","Mehed ja naised","1987","1987",15050,,
"63","63","1","Mehed ja naised","1988","1988",15210,,
"63","63","1","Mehed ja naised","1989","1989",15455,,
"63","63","1","Mehed ja naised","1990","1990",16608,,
"63","63","1","Mehed ja naised","1991","1991",17501,,
"63","63","1","Mehed ja naised","1992","1992",17691,,
"63","63","1","Mehed ja naised","1993","1993",16690,,
"63","63","1","Mehed ja naised","1994","1994",17221,,
"63","63","1","Mehed ja naised","1995","1995",16568,,
"63","63","1","Mehed ja naised","1996","1996",16578,,
"63","63","1","Mehed ja naised","1997","1997",14501,,
"63","63","1","Mehed ja naised","1998","1998",14059,,
"63","63","1","Mehed ja naised","1999","1999",15071,,
"23","23","1","Mehed ja naised","1950","1950",16386,,
"23","23","1","Mehed ja naised","1951","1951",16784,,
"23","23","1","Mehed ja naised","1952","1952",19893,,
"23","23","1","Mehed ja naised","1953","1953",18220,,
"23","23","1","Mehed ja naised","1954","1954",20752,,
"23","23","1","Mehed ja naised","1955","1955",19739,,
"23","23","1","Mehed ja naised","1956","1956",19713,,
"23","23","1","Mehed ja naised","1957","1957",18330,,
"23","23","1","Mehed ja naised","1958","1958",17666,,
"23","23","1","Mehed ja naised","1959","1959",18959,,
"23","23","1","Mehed ja naised","1960","1960",20221,,
"23","23","1","Mehed ja naised","1961","1961",20773,,
"23","23","1","Mehed ja naised","1962","1962",20647,,
"23","23","1","Mehed ja naised","1963","1963",20749,,
"23","23","1","Mehed ja naised","1964","1964",19445,,
"23","23","1","Mehed ja naised","1965","1965",21991,,
"23","23","1","Mehed ja naised","1966","1966",18303,,
"23","23","1","Mehed ja naised","1967","1967",15686,,
"23","23","1","Mehed ja naised","1968","1968",15445,,
"23","23","1","Mehed ja naised","1969","1969",15908,,
"23","23","1","Mehed ja naised","1970","1970",19426,,
"23","23","1","Mehed ja naised","1971","1971",21047,,
"23","23","1","Mehed ja naised","1972","1972",22513,,
"23","23","1","Mehed ja naised","1973","1973",23783,,
"23","23","1","Mehed ja naised","1974","1974",22324,,
"23","23","1","Mehed ja naised","1975","1975",23248,,
"23","23","1","Mehed ja naised","1976","1976",23036,,
"23","23","1","Mehed ja naised","1977","1977",22353,,
"23","23","1","Mehed ja naised","1978","1978",23746,,
"23","23","1","Mehed ja naised","1979","1979",24245,,
"23","23","1","Mehed ja naised","1980","1980",23320,,
"23","23","1","Mehed ja naised","1981","1981",22935,,
"23","23","1","Mehed ja naised","1982","1982",23422,,
"23","23","1","Mehed ja naised","1983","1983",23444,,
"23","23","1","Mehed ja naised","1984","1984",23848,,
"23","23","1","Mehed ja naised","1985","1985",23155,,
"23","23","1","Mehed ja naised","1986","1986",22968,,
"23","23","1","Mehed ja naised","1987","1987",22105,,
"23","23","1","Mehed ja naised","1988","1988",21920,,
"23","23","1","Mehed ja naised","1989","1989",20952,,
"23","23","1","Mehed ja naised","1990","1990",20305,,
"23","23","1","Mehed ja naised","1991","1991",20022,,
"23","23","1","Mehed ja naised","1992","1992",20770,,
"23","23","1","Mehed ja naised","1993","1993",19901,,
"23","23","1","Mehed ja naised","1994","1994",20387,,
"23","23","1","Mehed ja naised","1995","1995",20382,,
"23","23","1","Mehed ja naised","1996","1996",19744,,
"23","23","1","Mehed ja naised","1997","1997",18886,,
"23","23","1","Mehed ja naised","1998","1998",18872,,
"23","23","1","Mehed ja naised","1999","1999",18700,,
"50","50","2","Mehed","1950","1950",5261,,
"50","50","2","Mehed","1951","1951",5777,,
"50","50","2","Mehed","1952","1952",5483,,
"50","50","2","Mehed","1953","1953",6086,,
"50","50","2","Mehed","1954","1954",6141,,
"50","50","2","Mehed","1955","1955",6032,,
"50","50","2","Mehed","1956","1956",5823,,
"50","50","2","Mehed","1957","1957",6501,,
"50","50","2","Mehed","1958","1958",5860,,
"50","50","2","Mehed","1959","1959",6009,,
"50","50","2","Mehed","1960","1960",6144,,
"50","50","2","Mehed","1961","1961",6494,,
"50","50","2","Mehed","1962","1962",6236,,
"50","50","2","Mehed","1963","1963",6368,,
"50","50","2","Mehed","1964","1964",6111,,
"50","50","2","Mehed","1965","1965",6096,,
"50","50","2","Mehed","1966","1966",5292,,
"50","50","2","Mehed","1967","1967",4429,,
"50","50","2","Mehed","1968","1968",3922,,
"50","50","2","Mehed","1969","1969",5402,,
"50","50","2","Mehed","1970","1970",4974,,
